Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/21  01:00:00,7933366.141521372,7933366.141521372,31822253.12989278 
 01/21  02:00:00,7232719.062299251,7232719.062299251,26836959.567589016 
 01/21  03:00:00,8017993.549777875,8017993.549777875,31257169.702274316 
 01/21  04:00:00,7232719.062299251,7232719.062299251,26877372.660034278 
 01/21  05:00:00,8017993.549777875,8017993.549777875,31280159.23888348 
 01/21  06:00:00,7232719.062299251,7232719.062299251,26887541.67772495 
 01/21  07:00:00,9209593.549777875,9209593.549777873,31286452.86118541 
 01/21  08:00:00,6437384.164819618,6437384.164819617,21349852.852308215 
 01/21  09:00:00,6697290.874219335,6697290.874219335,23759015.348907934 
 01/21  10:00:00,6067572.999529926,6067572.999529926,21323220.27932103 
 01/21  11:00:00,6698231.99590297,6698231.9959029699,23692043.387385094 
 01/21  12:00:00,6069142.905965387,6069142.905965386,21311493.492155706 
 01/21  13:00:00,6701482.3294500219,6701482.3294500219,23732821.452225765 
 01/21  14:00:00,6070612.500660599,6070612.500660598,21337147.24814353 
 01/21  15:00:00,6704017.981574588,6704017.981574588,23686294.401296613 
 01/21  16:00:00,6071695.879300591,6071695.879300591,21282355.414404084 
 01/21  17:00:00,7439434.621616084,7439434.621616084,23695653.036845939 
 01/21  18:00:00,8273162.761908751,8273162.76190875,21268716.629414187 
 01/21  19:00:00,9195488.9817974,9195488.9817974,30346507.54654266 
 01/21  20:00:00,7622419.062361528,7622419.062361528,26772335.10682632 
 01/21  21:00:00,8407693.549840153,8407693.549840153,31241622.858378933 
 01/21  22:00:00,7622419.062361528,7622419.062361528,26882536.995981628 
 01/21  23:00:00,8407693.549777875,8407693.549777875,31275548.106447214 
 01/21  24:00:00,7622419.062299251,7622419.062299251,26888524.62419321 
 07/21  01:00:00,39936281.61292556,39936281.61292555,0.0 
 07/21  02:00:00,38617916.49863628,38617916.49863628,0.0 
 07/21  03:00:00,39897213.77359854,39897213.77359854,0.0 
 07/21  04:00:00,38385188.08924716,38385188.08924716,0.0 
 07/21  05:00:00,39214377.538283,39214377.53828299,0.0 
 07/21  06:00:00,36857980.2448371,36857980.2448371,0.0 
 07/21  07:00:00,43278227.7760455,43278227.7760455,0.0 
 07/21  08:00:00,43683291.562272768,43683291.56227276,0.0 
 07/21  09:00:00,44948061.64294148,44948061.64294148,0.0 
 07/21  10:00:00,45769309.30566486,45769309.30566486,0.0 
 07/21  11:00:00,46447482.449280429,46447482.449280429,0.0 
 07/21  12:00:00,47117289.26973176,47117289.26973175,0.0 
 07/21  13:00:00,47726415.73696931,47726415.7369693,0.0 
 07/21  14:00:00,48218046.74671599,48218046.746715988,0.0 
 07/21  15:00:00,48721604.24560582,48721604.245605807,0.0 
 07/21  16:00:00,48628606.217012617,48628606.217012617,0.0 
 07/21  17:00:00,48453603.48583348,48453603.48583347,0.0 
 07/21  18:00:00,48117563.48637747,48117563.48637747,0.0 
 07/21  19:00:00,48249493.254912968,48249493.25491296,0.0 
 07/21  20:00:00,43631452.65532125,43631452.65532124,0.0 
 07/21  21:00:00,41188098.59605624,41188098.59605624,0.0 
 07/21  22:00:00,42398255.13716769,42398255.13716769,0.0 
 07/21  23:00:00,39720148.88121503,39720148.88121503,0.0 
 07/21  24:00:00,40961490.80609976,40961490.80609976,0.0 
 01/01  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/01  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/01  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/01  17:00:00,6862378.596677196,6862378.596677195,0.0 
 01/01  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/02  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  07:00:00,34242684.04575102,34242684.04575101,12629746.093676199 
 01/02  08:00:00,38145400.09435431,38145400.09435431,10761121.115033811 
 01/02  09:00:00,41175502.006054747,41175502.006054747,0.0 
 01/02  10:00:00,37496999.61050887,37496999.61050886,0.0 
 01/02  11:00:00,34881595.03231343,34881595.03231342,0.0 
 01/02  12:00:00,32312659.167905086,32312659.16790508,0.0 
 01/02  13:00:00,33009960.037556944,33009960.03755694,0.0 
 01/02  14:00:00,32223844.01345348,32223844.013453477,0.0 
 01/02  15:00:00,33117240.826507465,33117240.826507458,0.0 
 01/02  16:00:00,33621841.85235779,33621841.85235778,0.0 
 01/02  17:00:00,35450622.33042656,35450622.33042655,0.0 
 01/02  18:00:00,35989741.561403799,35989741.561403799,1842485.8096992649 
 01/02  19:00:00,30922902.23551193,30922902.235511926,0.0 
 01/02  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/02  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/02  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/03  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  07:00:00,30808957.97529437,30808957.975294375,6200909.363352631 
 01/03  08:00:00,37240634.63277353,37240634.63277353,10289260.059696025 
 01/03  09:00:00,40288180.10691506,40288180.10691505,0.0 
 01/03  10:00:00,37842866.851587269,37842866.85158725,17891.254694774205 
 01/03  11:00:00,35963132.786566447,35963132.78656643,0.0 
 01/03  12:00:00,34499253.41312119,34499253.413121189,0.0 
 01/03  13:00:00,36736322.77664353,36736322.77664352,1689152.1920690395 
 01/03  14:00:00,32954120.514568386,32954120.514568379,0.0 
 01/03  15:00:00,32775968.41093036,32775968.41093035,0.0 
 01/03  16:00:00,33392073.14481473,33392073.144814727,0.0 
 01/03  17:00:00,35764844.61842958,35764844.61842957,0.0 
 01/03  18:00:00,35383951.592922929,35383951.59292291,4013952.956693577 
 01/03  19:00:00,30961212.315698789,30961212.31569878,0.0 
 01/03  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/03  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/03  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/04  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  07:00:00,31487543.36458831,31487543.36458831,7052175.204037909 
 01/04  08:00:00,38188270.41252866,38188270.41252866,10653544.580865415 
 01/04  09:00:00,40193374.27231227,40193374.27231226,0.0 
 01/04  10:00:00,36982109.16502768,36982109.16502768,0.0 
 01/04  11:00:00,34900655.75235793,34900655.75235792,0.0 
 01/04  12:00:00,33587841.08390916,33587841.08390916,0.0 
 01/04  13:00:00,36065817.66425218,36065817.66425218,0.0 
 01/04  14:00:00,32083502.146920258,32083502.146920247,0.0 
 01/04  15:00:00,32379861.047038385,32379861.047038378,0.0 
 01/04  16:00:00,33416563.360504189,33416563.360504185,0.0 
 01/04  17:00:00,36100102.24750069,36100102.24750069,0.0 
 01/04  18:00:00,36220813.66184378,36220813.66184377,5354289.94779749 
 01/04  19:00:00,33204858.677989074,33204858.677989074,0.0 
 01/04  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/04  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/04  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/04  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/04  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/05  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  07:00:00,18502844.76990808,18502844.769908076,59886889.84974331 
 01/05  08:00:00,19627282.761506604,19627282.7615066,75761401.57914306 
 01/05  09:00:00,29766649.6084981,29766649.608498094,44886049.08464596 
 01/05  10:00:00,33381637.470415016,33381637.47041501,22305383.29260764 
 01/05  11:00:00,38537259.34912218,38537259.349122177,343663.9219495377 
 01/05  12:00:00,36391759.72353418,36391759.72353417,0.0 
 01/05  13:00:00,37125333.15611554,37125333.15611554,0.0 
 01/05  14:00:00,33475994.93308162,33475994.933081613,0.0 
 01/05  15:00:00,31911017.238537548,31911017.238537544,0.0 
 01/05  16:00:00,31930143.50091099,31930143.50091098,0.0 
 01/05  17:00:00,35102491.19753505,35102491.19753505,0.0 
 01/05  18:00:00,35730814.265602927,35730814.265602927,3990354.8928969099 
 01/05  19:00:00,31784960.932800179,31784960.932800175,0.0 
 01/05  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/05  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/05  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  07:00:00,18502844.76990808,18502844.769908076,61029863.46523076 
 01/06  08:00:00,19611055.57133158,19611055.571331577,77460892.97575176 
 01/06  09:00:00,29734293.3301277,29734293.330127695,45809538.1187342 
 01/06  10:00:00,29454656.46004949,29454656.46004949,32905703.0549385 
 01/06  11:00:00,29365660.230567568,29365660.230567557,26258400.742036538 
 01/06  12:00:00,40225331.70235102,40225331.70235101,319853.4833260925 
 01/06  13:00:00,40837469.72749819,40837469.72749817,11420385.239103154 
 01/06  14:00:00,40171279.69021283,40171279.69021283,463815.4096235186 
 01/06  15:00:00,39838016.10906988,39838016.10906987,0.0 
 01/06  16:00:00,38698493.75336156,38698493.75336156,3982619.7978724425 
 01/06  17:00:00,32262909.53813713,32262909.53813713,27361962.22143409 
 01/06  18:00:00,23521117.399455783,23521117.39945578,57494282.25149944 
 01/06  19:00:00,17620583.40798715,17620583.407987145,59678242.562524568 
 01/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/07  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/07  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/07  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  24:00:00,7052264.122529548,7052264.122529548,818670.0354004572 
 01/08  01:00:00,6652770.849631601,6652770.8496316,879621.6957013016 
 01/08  02:00:00,6655038.306359046,6655038.306359045,984522.0829062456 
 01/08  03:00:00,7383177.08952948,7383177.08952948,1862996.715824308 
 01/08  04:00:00,7569184.125883256,7569184.125883256,2422865.7884795137 
 01/08  05:00:00,7819739.620383935,7819739.620383935,3467726.315244183 
 01/08  06:00:00,8138497.154418127,8138497.154418127,2697117.618131068 
 01/08  07:00:00,8533197.651274017,8533197.651274015,1879296.5932248263 
 01/08  08:00:00,7207367.356742461,7207367.356742461,2915003.353444284 
 01/08  09:00:00,6581172.346102925,6581172.346102923,2519348.3557319848 
 01/08  10:00:00,5808770.448596771,5808770.44859677,1096930.4776658719 
 01/08  11:00:00,5540430.792550729,5540430.792550729,0.0 
 01/08  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/08  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  23:00:00,7353998.545540447,7353998.545540447,0.0 
 01/08  24:00:00,7297154.070510384,7297154.070510383,0.0 
 01/09  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  07:00:00,35656754.16386534,35656754.163865339,46209616.134302418 
 01/09  08:00:00,38032912.09345585,38032912.09345584,43685777.09804396 
 01/09  09:00:00,45323673.893908809,45323673.8939088,4571084.27267295 
 01/09  10:00:00,40905551.85194258,40905551.85194257,131899.41643593668 
 01/09  11:00:00,37488451.96574307,37488451.96574306,0.0 
 01/09  12:00:00,34298851.92004274,34298851.92004274,0.0 
 01/09  13:00:00,34380968.611334759,34380968.611334759,0.0 
 01/09  14:00:00,31234733.826550668,31234733.82655066,0.0 
 01/09  15:00:00,30525685.936003135,30525685.936003135,0.0 
 01/09  16:00:00,30747758.13010922,30747758.130109215,0.0 
 01/09  17:00:00,33326225.93406436,33326225.934064356,0.0 
 01/09  18:00:00,32775360.706408778,32775360.70640877,0.0 
 01/09  19:00:00,27585740.92294893,27585740.922948928,0.0 
 01/09  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  07:00:00,30358180.289372207,30358180.289372207,6238497.283499564 
 01/10  08:00:00,36956643.61389993,36956643.61389993,9384338.247620438 
 01/10  09:00:00,36329389.5704266,36329389.57042658,0.0 
 01/10  10:00:00,32050013.734169317,32050013.73416931,0.0 
 01/10  11:00:00,30855968.452141685,30855968.452141674,0.0 
 01/10  12:00:00,30078066.655772218,30078066.65577221,0.0 
 01/10  13:00:00,28326903.33833318,28326903.33833317,0.0 
 01/10  14:00:00,29834960.80748541,29834960.8074854,0.0 
 01/10  15:00:00,29790886.97481427,29790886.97481427,0.0 
 01/10  16:00:00,30008715.111965639,30008715.11196563,0.0 
 01/10  17:00:00,32271540.253453539,32271540.253453535,0.0 
 01/10  18:00:00,30884218.674610624,30884218.674610616,41461.67565643489 
 01/10  19:00:00,28501728.681830616,28501728.68183061,0.0 
 01/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/11  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  07:00:00,30759577.148338044,30759577.148338036,6212376.754905701 
 01/11  08:00:00,38184959.62257152,38184959.62257151,11481993.599102812 
 01/11  09:00:00,40540727.911601889,40540727.911601889,0.0 
 01/11  10:00:00,36622194.60201562,36622194.60201562,0.0 
 01/11  11:00:00,33658638.58353075,33658638.58353073,0.0 
 01/11  12:00:00,31393310.579257437,31393310.579257434,0.0 
 01/11  13:00:00,30591068.1524713,30591068.1524713,0.0 
 01/11  14:00:00,29564384.94362339,29564384.943623388,0.0 
 01/11  15:00:00,29463485.99302009,29463485.99302008,0.0 
 01/11  16:00:00,29813184.32100227,29813184.321002269,0.0 
 01/11  17:00:00,31805261.63669892,31805261.63669892,0.0 
 01/11  18:00:00,27035636.4384205,27035636.43842049,0.0 
 01/11  19:00:00,22626650.077262533,22626650.077262533,0.0 
 01/11  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/11  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/11  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/12  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  07:00:00,26193793.824209583,26193793.824209583,3142797.431341638 
 01/12  08:00:00,32662937.017760073,32662937.017760058,1949535.4564193169 
 01/12  09:00:00,33073547.399225914,33073547.39922591,0.0 
 01/12  10:00:00,32418324.76661934,32418324.76661934,0.0 
 01/12  11:00:00,31484997.58656226,31484997.58656225,0.0 
 01/12  12:00:00,30604012.98384497,30604012.98384496,0.0 
 01/12  13:00:00,31295158.050676373,31295158.050676377,0.0 
 01/12  14:00:00,29904036.048639385,29904036.048639373,0.0 
 01/12  15:00:00,30449102.745150567,30449102.745150567,0.0 
 01/12  16:00:00,31307959.872047645,31307959.87204764,0.0 
 01/12  17:00:00,33315759.351978259,33315759.351978259,0.0 
 01/12  18:00:00,33383785.211297446,33383785.211297446,560315.6846086952 
 01/12  19:00:00,30116764.637138189,30116764.63713818,0.0 
 01/12  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/12  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/12  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  07:00:00,32951310.40851886,32951310.408518856,29017186.67928263 
 01/13  08:00:00,37068601.86781219,37068601.86781219,39963732.57380181 
 01/13  09:00:00,44278429.26454349,44278429.26454347,4213728.946041039 
 01/13  10:00:00,39857335.49256822,39857335.49256822,267100.00178510366 
 01/13  11:00:00,36130157.02088906,36130157.020889069,0.0 
 01/13  12:00:00,34415695.518932718,34415695.51893271,0.0 
 01/13  13:00:00,35253878.39755317,35253878.39755316,0.0 
 01/13  14:00:00,32698263.542676934,32698263.542676927,0.0 
 01/13  15:00:00,32798611.175858816,32798611.17585881,0.0 
 01/13  16:00:00,35445720.2018928,35445720.20189279,0.0 
 01/13  17:00:00,38575567.7197555,38575567.719755489,0.0 
 01/13  18:00:00,37636576.95591606,37636576.95591605,9526135.887146533 
 01/13  19:00:00,33713184.64694262,33713184.646942619,2913302.4427621026 
 01/13  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/13  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/13  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/14  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/14  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/14  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/15  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/15  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/16  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/16  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  12:00:00,5245258.596677196,5245258.596677196,0.0 
 01/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  17:00:00,5228818.596677196,5228818.596677197,0.0 
