Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/01  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/01  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/01  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/02  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/02  07:00:00,34365834.545215409,34365834.5452154,12885903.117381916 
 01/02  08:00:00,38210084.12159934,38210084.121599327,10956649.723987697 
 01/02  09:00:00,41284334.53220093,41284334.53220093,0.0 
 01/02  10:00:00,37592702.50273355,37592702.50273355,0.0 
 01/02  11:00:00,34963464.956722769,34963464.956722769,0.0 
 01/02  12:00:00,32369072.94707524,32369072.947075245,0.0 
 01/02  13:00:00,33022571.788471864,33022571.788471864,0.0 
 01/02  14:00:00,32304392.093477537,32304392.093477534,0.0 
 01/02  15:00:00,33200387.66606084,33200387.66606083,0.0 
 01/02  16:00:00,33700962.59481123,33700962.59481124,0.0 
 01/02  17:00:00,35526932.85527935,35526932.855279359,0.0 
 01/02  18:00:00,36050186.28932112,36050186.28932111,1893177.1263069662 
 01/02  19:00:00,31130865.34072385,31130865.340723847,0.0 
 01/02  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/02  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/02  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/02  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/03  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/03  07:00:00,30903436.205245764,30903436.205245753,6319420.91987244 
 01/03  08:00:00,37190970.66086505,37190970.660865049,10696991.766368285 
 01/03  09:00:00,40486191.73507793,40486191.73507793,0.0 
 01/03  10:00:00,37992286.30586644,37992286.30586644,0.0 
 01/03  11:00:00,36119832.73021418,36119832.73021418,0.0 
 01/03  12:00:00,34580353.65736881,34580353.6573688,0.0 
 01/03  13:00:00,36793036.63675439,36793036.6367544,1734894.115562702 
 01/03  14:00:00,33028056.33469104,33028056.334691045,0.0 
 01/03  15:00:00,32848786.29115366,32848786.29115366,0.0 
 01/03  16:00:00,33464915.032861886,33464915.03286188,0.0 
 01/03  17:00:00,35840329.38089743,35840329.38089744,0.0 
 01/03  18:00:00,35436027.481437768,35436027.48143775,4064779.642333161 
 01/03  19:00:00,31029983.380861544,31029983.380861537,0.0 
 01/03  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/03  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/03  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/03  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/04  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/04  07:00:00,31598737.58464547,31598737.584645474,7206802.492796975 
 01/04  08:00:00,38247688.595168519,38247688.595168519,10795913.437294618 
 01/04  09:00:00,40294446.891769718,40294446.891769718,0.0 
 01/04  10:00:00,36974449.686157669,36974449.686157669,0.0 
 01/04  11:00:00,34988770.71525498,34988770.71525497,0.0 
 01/04  12:00:00,33671169.65346261,33671169.65346261,0.0 
 01/04  13:00:00,36135290.58250579,36135290.58250579,2172.8331161688743 
 01/04  14:00:00,32152885.82666699,32152885.826666997,0.0 
 01/04  15:00:00,32450079.757934434,32450079.75793443,0.0 
 01/04  16:00:00,33487876.28736146,33487876.287361467,0.0 
 01/04  17:00:00,36172555.33436733,36172555.33436733,0.0 
 01/04  18:00:00,36276605.13614872,36276605.13614872,5406336.622488015 
 01/04  19:00:00,33279276.679456515,33279276.679456504,0.0 
 01/04  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/04  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/04  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/04  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/04  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/05  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  07:00:00,18504559.399306418,18504559.39930641,60448298.35364379 
 01/05  08:00:00,19628997.390904938,19628997.390904935,76141553.50856146 
 01/05  09:00:00,29768364.237896425,29768364.237896425,45199738.605083029 
 01/05  10:00:00,33412629.042775085,33412629.042775085,22515851.089161096 
 01/05  11:00:00,38623724.00012688,38623724.00012689,378595.3391567727 
 01/05  12:00:00,36453478.171866919,36453478.171866919,0.0 
 01/05  13:00:00,37265966.29193262,37265966.29193261,0.0 
 01/05  14:00:00,33537010.34900128,33537010.34900128,0.0 
 01/05  15:00:00,31962398.11756105,31962398.11756105,0.0 
 01/05  16:00:00,31974805.919456528,31974805.919456528,0.0 
 01/05  17:00:00,35178550.06640704,35178550.06640704,0.0 
 01/05  18:00:00,35787953.86254509,35787953.86254507,4054370.8182754556 
 01/05  19:00:00,31860665.645820988,31860665.645820984,974.7367809842729 
 01/05  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/05  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/05  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  07:00:00,18504559.399306418,18504559.39930641,61693830.63193074 
 01/06  08:00:00,19612770.200729919,19612770.20072991,77865973.60641249 
 01/06  09:00:00,29736007.959526026,29736007.959526026,46220562.76536298 
 01/06  10:00:00,29456371.08944783,29456371.08944783,33167757.068950904 
 01/06  11:00:00,29367374.859965896,29367374.85996589,26526255.7667504 
 01/06  12:00:00,40313091.59030388,40313091.590303879,367779.0471794989 
 01/06  13:00:00,40887444.50021737,40887444.50021738,11555071.534461663 
 01/06  14:00:00,40444547.40037058,40444547.40037059,0.0 
 01/06  15:00:00,39694699.85136416,39694699.85136416,489707.8212599354 
 01/06  16:00:00,38791361.6442268,38791361.64422679,4026231.672059341 
 01/06  17:00:00,32264624.167535459,32264624.16753546,27552997.2795886 
 01/06  18:00:00,23522832.028854118,23522832.028854114,57801518.238624658 
 01/06  19:00:00,17622298.037385487,17622298.037385484,59950401.10622622 
 01/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/07  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  05:00:00,6404338.596677196,6404338.596677197,0.0 
 01/07  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/07  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/07  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  23:00:00,6872559.38610846,6872559.38610846,553211.1968209733 
 01/07  24:00:00,7039360.445732307,7039360.445732307,793234.7428637985 
 01/08  01:00:00,6655884.771062209,6655884.771062209,894530.3730223883 
 01/08  02:00:00,6931310.295938591,6931310.295938591,1253003.4385377039 
 01/08  03:00:00,7778395.260840163,7778395.260840163,2405839.678262007 
 01/08  04:00:00,7528786.437984083,7528786.437984081,2212249.924255126 
 01/08  05:00:00,7729817.541734928,7729817.541734928,3725846.9620383235 
 01/08  06:00:00,7916483.81865295,7916483.81865295,2104918.6737019249 
 01/08  07:00:00,8535531.855908864,8535531.855908862,1986328.1514824238 
 01/08  08:00:00,7286827.8875468899,7286827.887546889,3244996.149658126 
 01/08  09:00:00,6594898.547160311,6594898.547160309,2640027.52041373 
 01/08  10:00:00,6103876.748136547,6103876.748136547,1180819.1071974929 
 01/08  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/08  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  23:00:00,7346139.402198518,7346139.402198518,0.0 
 01/08  24:00:00,7819532.629722286,7819532.629722285,0.0 
 01/09  01:00:00,9799256.575027422,9799256.575027422,0.0 
 01/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  07:00:00,35688466.776470649,35688466.776470649,46682970.29005387 
 01/09  08:00:00,38040162.52900876,38040162.52900876,44039784.009983997 
 01/09  09:00:00,45379860.702616419,45379860.702616419,4693416.430790142 
 01/09  10:00:00,40981078.53243543,40981078.53243544,147758.30693833548 
 01/09  11:00:00,37560395.571532268,37560395.57153226,0.0 
 01/09  12:00:00,34381106.674411367,34381106.67441137,0.0 
 01/09  13:00:00,34430853.68287177,34430853.68287176,0.0 
 01/09  14:00:00,31267928.976143838,31267928.976143838,0.0 
 01/09  15:00:00,30548426.512538844,30548426.512538837,0.0 
 01/09  16:00:00,30768066.433658229,30768066.43365823,0.0 
 01/09  17:00:00,33371478.417518148,33371478.417518148,0.0 
 01/09  18:00:00,32835475.404060149,32835475.404060138,0.0 
 01/09  19:00:00,27764282.608090737,27764282.608090734,0.0 
 01/09  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  07:00:00,30460324.536784557,30460324.536784553,6377973.6144157149 
 01/10  08:00:00,37017852.46715224,37017852.46715223,9513800.922996626 
 01/10  09:00:00,36418257.77324995,36418257.77324995,0.0 
 01/10  10:00:00,32077452.96541951,32077452.9654195,0.0 
 01/10  11:00:00,30888145.624747527,30888145.624747524,0.0 
 01/10  12:00:00,30103546.000239456,30103546.000239448,0.0 
 01/10  13:00:00,28351061.81017275,28351061.81017275,0.0 
 01/10  14:00:00,29838438.098303915,29838438.098303915,0.0 
 01/10  15:00:00,29794883.869722807,29794883.869722807,0.0 
 01/10  16:00:00,30025206.39917297,30025206.399172978,0.0 
 01/10  17:00:00,32290646.658558579,32290646.65855858,0.0 
 01/10  18:00:00,30970681.480546357,30970681.480546349,61280.673761466816 
 01/10  19:00:00,28587070.03854152,28587070.03854151,0.0 
 01/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/11  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  07:00:00,30887267.053822604,30887267.053822597,6347524.462424153 
 01/11  08:00:00,38032171.60299773,38032171.60299773,11650106.415350777 
 01/11  09:00:00,40652721.67036357,40652721.67036356,0.0 
 01/11  10:00:00,36674301.24519621,36674301.24519621,0.0 
 01/11  11:00:00,33747149.49783833,33747149.49783834,0.0 
 01/11  12:00:00,31444623.594196947,31444623.59419693,0.0 
 01/11  13:00:00,30662638.276460217,30662638.276460217,0.0 
 01/11  14:00:00,29577670.51465248,29577670.51465247,0.0 
 01/11  15:00:00,29469622.761590747,29469622.761590747,0.0 
 01/11  16:00:00,29814898.950400596,29814898.950400596,0.0 
 01/11  17:00:00,31816936.971563579,31816936.971563579,0.0 
 01/11  18:00:00,27023681.025268914,27023681.025268914,0.0 
 01/11  19:00:00,22652989.460866076,22652989.46086607,0.0 
 01/11  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/11  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/11  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/12  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  07:00:00,26280405.34165501,26280405.341655,3182795.004939105 
 01/12  08:00:00,32729896.570484695,32729896.570484695,2022434.1573915543 
 01/12  09:00:00,33200744.75399144,33200744.75399144,0.0 
 01/12  10:00:00,32464593.520961204,32464593.520961204,0.0 
 01/12  11:00:00,31530368.637391107,31530368.637391107,0.0 
 01/12  12:00:00,30647646.112289799,30647646.112289799,0.0 
 01/12  13:00:00,31335223.119503347,31335223.119503336,0.0 
 01/12  14:00:00,29931960.67346173,29931960.673461729,0.0 
 01/12  15:00:00,30475029.702760068,30475029.70276007,0.0 
 01/12  16:00:00,31339557.062202515,31339557.062202515,0.0 
 01/12  17:00:00,33375906.048436583,33375906.04843658,0.0 
 01/12  18:00:00,33436990.574089655,33436990.574089644,598303.4239443406 
 01/12  19:00:00,30185226.129953628,30185226.12995362,0.0 
 01/12  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/12  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/12  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  07:00:00,32982363.004851838,32982363.004851834,29560048.248210405 
 01/13  08:00:00,37075590.59038432,37075590.590384308,40325038.16090358 
 01/13  09:00:00,44287491.037982638,44287491.037982638,4386569.839847363 
 01/13  10:00:00,39921264.603508528,39921264.603508528,319763.98476790936 
 01/13  11:00:00,36212542.11475988,36212542.11475988,0.0 
 01/13  12:00:00,34250677.04093058,34250677.04093057,372527.09258328369 
 01/13  13:00:00,35373691.624880488,35373691.624880488,0.0 
 01/13  14:00:00,32756560.717180969,32756560.71718096,0.0 
 01/13  15:00:00,32863745.22064398,32863745.220643976,0.0 
 01/13  16:00:00,35534244.91919735,35534244.91919735,0.0 
 01/13  17:00:00,38660509.57041638,38660509.57041639,0.0 
 01/13  18:00:00,37697257.68364906,37697257.68364905,9594547.534661459 
 01/13  19:00:00,33752885.06611919,33752885.06611919,3043798.5310720659 
 01/13  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/13  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/13  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/14  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/14  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/14  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/15  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  17:00:00,6495598.596677196,6495598.596677196,0.0 
 01/15  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/16  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/16  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  12:00:00,5245258.596677196,5245258.596677196,0.0 
 01/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
