Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 12/21  01:00:00,16121306.334168133,16121306.334168133,1786039.6330921525 
 12/21  02:00:00,15950274.203477808,15950274.203477808,1483877.1871086604 
 12/21  03:00:00,15911528.427053554,15911528.427053556,2688144.0988248756 
 12/21  04:00:00,15673467.126104698,15673467.126104696,1491563.6443175723 
 12/21  05:00:00,16229152.113805863,16229152.113805863,2942593.7141242946 
 12/21  06:00:00,15414916.602317879,15414916.602317879,1459631.5204620194 
 12/21  07:00:00,17384538.576027015,17384538.576027015,2904133.22867937 
 12/21  08:00:00,15579655.194770875,15579655.194770873,511570.9464815001 
 12/21  09:00:00,15661889.77897064,15661889.77897064,991778.5820591962 
 12/21  10:00:00,14796226.961776993,14796226.961776993,490002.05278268686 
 12/21  11:00:00,15645667.103555384,15645667.103555384,976590.7663385484 
 12/21  12:00:00,14786032.976780273,14786032.976780272,489841.5271150627 
 12/21  13:00:00,15643370.079896467,15643370.079896467,986490.4819866351 
 12/21  14:00:00,14788104.229379546,14788104.229379544,495713.8132818853 
 12/21  15:00:00,15638796.488879797,15638796.488879797,989486.6610521677 
 12/21  16:00:00,14781553.362541672,14781553.362541674,493792.6377613876 
 12/21  17:00:00,15637482.064954637,15637482.064954635,990099.1199464894 
 12/21  18:00:00,16611137.089221107,16611137.089221107,492592.4536485171 
 12/21  19:00:00,16637701.846782074,16637701.846782072,2521897.7872518685 
 12/21  20:00:00,15530526.753289368,15530526.753289367,1474955.4494691962 
 12/21  21:00:00,16608418.806707278,16608418.806707278,2959851.5556638578 
 12/21  22:00:00,15788916.339436107,15788916.339436107,1462996.9076535626 
 12/21  23:00:00,16567681.670752613,16567681.670752613,2908199.45170519 
 12/21  24:00:00,15764956.77821967,15764956.77821967,1447202.164913672 
 07/21  01:00:00,42410997.34776958,42410997.34776959,0.0 
 07/21  02:00:00,40491544.53999191,40491544.53999191,0.0 
 07/21  03:00:00,42084401.10718113,42084401.10718113,0.0 
 07/21  04:00:00,40112578.596660587,40112578.596660587,0.0 
 07/21  05:00:00,43560093.98987999,43560093.98987998,0.0 
 07/21  06:00:00,40026516.82148444,40026516.82148443,0.0 
 07/21  07:00:00,46929279.62867355,46929279.62867355,0.0 
 07/21  08:00:00,46489838.419271398,46489838.419271398,0.0 
 07/21  09:00:00,47970791.168320309,47970791.1683203,0.0 
 07/21  10:00:00,49816250.60419614,49816250.604196149,0.0 
 07/21  11:00:00,51463026.27373932,51463026.27373933,0.0 
 07/21  12:00:00,52751826.77382968,52751826.77382968,0.0 
 07/21  13:00:00,53946949.57530081,53946949.57530081,0.0 
 07/21  14:00:00,54697735.28798528,54697735.28798529,0.0 
 07/21  15:00:00,55064808.57260491,55064808.57260491,0.0 
 07/21  16:00:00,55378505.102602038,55378505.102602038,0.0 
 07/21  17:00:00,54995734.59689994,54995734.596899967,0.0 
 07/21  18:00:00,54190405.75938932,54190405.75938932,0.0 
 07/21  19:00:00,53419067.20469071,53419067.20469071,0.0 
 07/21  20:00:00,47818998.71708138,47818998.71708138,0.0 
 07/21  21:00:00,44728772.5468418,44728772.5468418,0.0 
 07/21  22:00:00,46811119.33134727,46811119.331347268,0.0 
 07/21  23:00:00,42298999.94806793,42298999.94806793,0.0 
 07/21  24:00:00,43719277.75423198,43719277.75423198,0.0 
 01/01  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/01  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/01  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  18:00:00,5962378.596677196,5962378.596677196,0.0 
 01/01  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/01  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/01  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/01  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/01  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/01  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/02  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  07:00:00,18711405.74126311,18711405.741263108,0.0 
 01/02  08:00:00,21101628.829195937,21101628.829195937,0.0 
 01/02  09:00:00,30071117.457365157,30071117.45736516,0.0 
 01/02  10:00:00,29391178.840036144,29391178.840036144,0.0 
 01/02  11:00:00,30008166.54647755,30008166.54647755,0.0 
 01/02  12:00:00,30822163.648605236,30822163.648605236,0.0 
 01/02  13:00:00,28173136.815137,28173136.815137,0.0 
 01/02  14:00:00,31683747.246756838,31683747.24675684,0.0 
 01/02  15:00:00,32297513.00113968,32297513.001139687,0.0 
 01/02  16:00:00,32805702.075121639,32805702.075121635,0.0 
 01/02  17:00:00,33054238.14426116,33054238.14426116,0.0 
 01/02  18:00:00,23020730.6038239,23020730.6038239,0.0 
 01/02  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/02  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/02  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/02  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/02  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/02  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/03  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  07:00:00,18394590.882887938,18394590.882887938,0.0 
 01/03  08:00:00,21610989.566384134,21610989.56638413,0.0 
 01/03  09:00:00,29764140.03550846,29764140.035508466,0.0 
 01/03  10:00:00,29573549.68899744,29573549.68899745,0.0 
 01/03  11:00:00,30393200.737631248,30393200.737631248,0.0 
 01/03  12:00:00,31212900.08909312,31212900.08909312,0.0 
 01/03  13:00:00,28466841.52195869,28466841.521958688,0.0 
 01/03  14:00:00,31836677.106122778,31836677.10612278,0.0 
 01/03  15:00:00,32374186.909314436,32374186.909314448,0.0 
 01/03  16:00:00,32634741.64309624,32634741.643096243,0.0 
 01/03  17:00:00,33232372.509872699,33232372.509872699,0.0 
 01/03  18:00:00,23259576.64499121,23259576.644991209,0.0 
 01/03  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/03  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/03  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/03  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/03  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/03  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/04  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  07:00:00,19229153.459095815,19229153.459095815,0.0 
 01/04  08:00:00,22783433.708938846,22783433.708938846,0.0 
 01/04  09:00:00,29686905.968155654,29686905.968155654,0.0 
 01/04  10:00:00,29654135.7787546,29654135.778754604,0.0 
 01/04  11:00:00,30413486.161125397,30413486.16112539,0.0 
 01/04  12:00:00,31219703.029172869,31219703.029172876,0.0 
 01/04  13:00:00,29082138.915636388,29082138.915636388,0.0 
 01/04  14:00:00,33409389.743010194,33409389.743010194,0.0 
 01/04  15:00:00,34314892.55865477,34314892.55865476,0.0 
 01/04  16:00:00,34891237.48297047,34891237.482970479,0.0 
 01/04  17:00:00,34925955.11640222,34925955.11640222,0.0 
 01/04  18:00:00,23920256.064398137,23920256.064398134,0.0 
 01/04  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/04  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/04  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/04  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/05  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  07:00:00,18939039.160956883,18939039.160956883,0.0 
 01/05  08:00:00,23071537.561072723,23071537.561072723,0.0 
 01/05  09:00:00,29686905.968155654,29686905.968155654,0.0 
 01/05  10:00:00,29658088.562996907,29658088.56299691,0.0 
 01/05  11:00:00,30532545.840015845,30532545.840015837,0.0 
 01/05  12:00:00,31421336.978372709,31421336.978372709,0.0 
 01/05  13:00:00,29198742.024963008,29198742.024963008,0.0 
 01/05  14:00:00,33662989.238711129,33662989.23871112,0.0 
 01/05  15:00:00,34302186.2179167,34302186.2179167,0.0 
 01/05  16:00:00,34567030.84268024,34567030.84268024,0.0 
 01/05  17:00:00,34551407.72412508,34551407.72412509,0.0 
 01/05  18:00:00,23510285.365883605,23510285.365883605,0.0 
 01/05  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/05  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/05  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/05  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/05  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/05  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/06  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  07:00:00,20097093.334918295,20097093.334918295,0.0 
 01/06  08:00:00,23744686.912354728,23744686.912354728,0.0 
 01/06  09:00:00,30056939.023231385,30056939.023231385,0.0 
 01/06  10:00:00,29338985.726286975,29338985.726286975,0.0 
 01/06  11:00:00,29435779.048486499,29435779.04848649,0.0 
 01/06  12:00:00,30510735.224889324,30510735.224889324,0.0 
 01/06  13:00:00,28273825.27289295,28273825.272892946,0.0 
 01/06  14:00:00,32756907.98028033,32756907.980280337,0.0 
 01/06  15:00:00,33674836.384949859,33674836.384949859,0.0 
 01/06  16:00:00,34445698.405361268,34445698.405361268,0.0 
 01/06  17:00:00,34606265.24086343,34606265.240863438,0.0 
 01/06  18:00:00,23789658.015948968,23789658.015948968,0.0 
 01/06  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/06  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/06  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/06  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/06  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/06  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/07  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/07  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/07  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/07  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/07  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/07  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/08  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/08  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  11:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  12:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/08  19:00:00,6695938.596677196,6695938.596677195,0.0 
 01/08  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/08  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/09  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  07:00:00,18313738.92245166,18313738.92245166,0.0 
 01/09  08:00:00,20673969.582101976,20673969.58210197,0.0 
 01/09  09:00:00,29757650.567977404,29757650.567977404,0.0 
 01/09  10:00:00,29696870.822559619,29696870.822559619,0.0 
 01/09  11:00:00,31074132.3228926,31074132.322892608,0.0 
 01/09  12:00:00,32267086.692132597,32267086.692132594,0.0 
 01/09  13:00:00,30248978.01347556,30248978.013475568,0.0 
 01/09  14:00:00,33886396.11863102,33886396.11863102,0.0 
 01/09  15:00:00,34626242.00187341,34626242.00187342,0.0 
 01/09  16:00:00,34922935.50110686,34922935.50110687,0.0 
 01/09  17:00:00,35192641.27172755,35192641.27172755,0.0 
 01/09  18:00:00,24430428.32418307,24430428.32418307,0.0 
 01/09  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/09  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/09  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/09  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/09  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/09  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/10  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  07:00:00,18313738.92245166,18313738.92245166,0.0 
 01/10  08:00:00,20282346.039614019,20282346.039614019,0.0 
 01/10  09:00:00,30641456.24105575,30641456.241055754,0.0 
 01/10  10:00:00,30243792.211712004,30243792.211712,0.0 
 01/10  11:00:00,30552646.988485297,30552646.98848529,0.0 
 01/10  12:00:00,32284256.84683428,32284256.84683428,0.0 
 01/10  13:00:00,30981371.721400039,30981371.721400039,0.0 
 01/10  14:00:00,35144201.43290445,35144201.43290446,0.0 
 01/10  15:00:00,35409654.42359042,35409654.42359043,0.0 
 01/10  16:00:00,36198747.60275285,36198747.60275285,0.0 
 01/10  17:00:00,35685868.04224532,35685868.04224532,0.0 
 01/10  18:00:00,23311368.30753214,23311368.30753213,0.0 
 01/10  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/10  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/10  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/10  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/10  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/10  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/11  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  07:00:00,18313738.92245166,18313738.92245166,0.0 
 01/11  08:00:00,20603055.650740357,20603055.650740357,0.0 
 01/11  09:00:00,29748148.16692351,29748148.166923517,0.0 
 01/11  10:00:00,30919917.02355524,30919917.02355525,0.0 
 01/11  11:00:00,32559066.462060013,32559066.462060013,0.0 
 01/11  12:00:00,34126839.173270989,34126839.173270989,0.0 
 01/11  13:00:00,32442260.939633818,32442260.939633818,0.0 
 01/11  14:00:00,35972636.7767071,35972636.776707109,0.0 
 01/11  15:00:00,36446285.17822996,36446285.17822994,0.0 
 01/11  16:00:00,37009262.60525617,37009262.60525616,0.0 
 01/11  17:00:00,37090774.69903735,37090774.69903736,0.0 
 01/11  18:00:00,25973253.226426528,25973253.226426528,0.0 
 01/11  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/11  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/11  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/11  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/11  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/11  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/12  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  07:00:00,18313738.92245166,18313738.92245166,0.0 
 01/12  08:00:00,21402448.56005105,21402448.560051048,0.0 
 01/12  09:00:00,29682832.772629244,29682832.772629244,0.0 
 01/12  10:00:00,30138370.505597436,30138370.505597436,0.0 
 01/12  11:00:00,31570537.205370919,31570537.205370916,0.0 
 01/12  12:00:00,32976527.401845047,32976527.401845047,0.0 
 01/12  13:00:00,31377833.777609607,31377833.77760961,0.0 
 01/12  14:00:00,35192450.92914242,35192450.92914242,0.0 
 01/12  15:00:00,35973334.11173486,35973334.11173486,0.0 
 01/12  16:00:00,36189371.03775558,36189371.03775558,0.0 
 01/12  17:00:00,36380851.36008951,36380851.36008951,0.0 
 01/12  18:00:00,25643313.73858173,25643313.73858173,0.0 
 01/12  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/12  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/12  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/12  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/12  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/12  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/13  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  07:00:00,18541399.832908334,18541399.832908334,0.0 
 01/13  08:00:00,22153810.497147137,22153810.49714713,0.0 
 01/13  09:00:00,29686905.968155654,29686905.968155654,0.0 
 01/13  10:00:00,29908705.466475633,29908705.466475633,0.0 
 01/13  11:00:00,31231065.620664199,31231065.620664199,0.0 
 01/13  12:00:00,32414805.978978356,32414805.978978356,0.0 
 01/13  13:00:00,30723820.32657639,30723820.32657639,0.0 
 01/13  14:00:00,34603751.88101531,34603751.8810153,0.0 
 01/13  15:00:00,35254379.81979899,35254379.81979899,0.0 
 01/13  16:00:00,35833463.0039598,35833463.0039598,0.0 
 01/13  17:00:00,35984755.25873309,35984755.25873309,0.0 
 01/13  18:00:00,24945243.89027406,24945243.890274064,0.0 
 01/13  19:00:00,17431477.560530727,17431477.560530727,0.0 
 01/13  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/13  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/13  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/13  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/13  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/14  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/14  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/14  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/14  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/14  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/14  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/15  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  12:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  15:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/15  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/15  20:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/16  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/16  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  15:00:00,4495258.596677196,4495258.596677197,0.0 
 01/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/16  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/16  20:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  24:00:00,5894038.596677196,5894038.596677196,0.0 
