Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/04  14:00:00,32497835.769091704,32497835.769091704,0.0 
 01/04  15:00:00,33173667.437788354,33173667.43778836,0.0 
 01/04  16:00:00,33229634.11491181,33229634.11491181,0.0 
 01/04  17:00:00,33958246.38739664,33958246.38739664,0.0 
 01/04  18:00:00,23844321.1017286,23844321.10172859,0.0 
 01/04  19:00:00,17921482.22691776,17921482.226917756,0.0 
 01/04  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/04  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/04  24:00:00,7047449.08321209,7047449.08321209,0.0 
 01/05  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/05  05:00:00,8869604.825749658,8869604.825749658,0.0 
 01/05  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  07:00:00,20880741.417241277,20880741.41724127,0.0 
 01/05  08:00:00,22788382.317800225,22788382.317800218,0.0 
 01/05  09:00:00,29951285.43159182,29951285.43159182,0.0 
 01/05  10:00:00,29744992.615922627,29744992.615922627,0.0 
 01/05  11:00:00,30447865.802337406,30447865.802337406,0.0 
 01/05  12:00:00,31234324.230679946,31234324.230679949,0.0 
 01/05  13:00:00,28462993.260955588,28462993.260955588,0.0 
 01/05  14:00:00,31624652.053239749,31624652.053239757,0.0 
 01/05  15:00:00,31932710.300641024,31932710.300641024,0.0 
 01/05  16:00:00,31810222.70382686,31810222.70382686,0.0 
 01/05  17:00:00,32560365.231899479,32560365.231899486,0.0 
 01/05  18:00:00,24422016.218386394,24422016.218386383,0.0 
 01/05  19:00:00,19080069.775580344,19080069.77558034,0.0 
 01/05  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/05  21:00:00,10487784.395628443,10487784.395628443,0.0 
 01/05  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/05  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/05  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/06  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/06  07:00:00,23450566.347823409,23450566.347823409,1870717.2480301876 
 01/06  08:00:00,33094403.71169535,33094403.711695356,483671.3080823373 
 01/06  09:00:00,33261138.26052661,33261138.260526606,0.0 
 01/06  10:00:00,31502756.071533435,31502756.07153344,0.0 
 01/06  11:00:00,30897219.703660266,30897219.703660266,0.0 
 01/06  12:00:00,30825649.925733244,30825649.925733247,0.0 
 01/06  13:00:00,32100478.84508706,32100478.845087064,0.0 
 01/06  14:00:00,30691937.58560582,30691937.585605824,0.0 
 01/06  15:00:00,30732257.072446445,30732257.072446448,0.0 
 01/06  16:00:00,31322670.318040238,31322670.318040246,0.0 
 01/06  17:00:00,32765020.907442776,32765020.907442787,0.0 
 01/06  18:00:00,29728902.791257219,29728902.791257215,0.0 
 01/06  19:00:00,25718508.000307584,25718508.000307576,0.0 
 01/06  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/06  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/06  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/06  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/07  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/07  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/07  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/07  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/07  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/07  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/07  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/08  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/08  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/08  17:00:00,6128818.596677196,6128818.596677196,0.0 
 01/08  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/08  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/08  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/09  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/09  07:00:00,37406272.922535117,37406272.922535117,20014206.76432859 
 01/09  08:00:00,40862026.897458847,40862026.897458847,22798360.27785614 
 01/09  09:00:00,41024191.479475099,41024191.4794751,38984.62437750149 
 01/09  10:00:00,34244430.182832207,34244430.182832207,0.0 
 01/09  11:00:00,32190353.17022965,32190353.17022966,0.0 
 01/09  12:00:00,30940059.762866245,30940059.762866249,0.0 
 01/09  13:00:00,28005295.608272267,28005295.608272267,0.0 
 01/09  14:00:00,29429081.772364949,29429081.772364949,0.0 
 01/09  15:00:00,29957545.459976634,29957545.45997663,0.0 
 01/09  16:00:00,30317045.922624448,30317045.922624448,0.0 
 01/09  17:00:00,32602663.349690498,32602663.34969051,0.0 
 01/09  18:00:00,27661475.081543905,27661475.081543898,0.0 
 01/09  19:00:00,25295730.077055839,25295730.077055828,0.0 
 01/09  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/09  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/09  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/09  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/10  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/10  07:00:00,31571227.04429526,31571227.04429526,6104364.054858825 
 01/10  08:00:00,36535559.54535826,36535559.545358259,10388803.339439603 
 01/10  09:00:00,35938996.427280899,35938996.4272809,0.0 
 01/10  10:00:00,32054631.768696134,32054631.768696134,0.0 
 01/10  11:00:00,30945409.334694618,30945409.334694618,0.0 
 01/10  12:00:00,30496372.685364397,30496372.685364397,0.0 
 01/10  13:00:00,28151119.25483772,28151119.254837719,0.0 
 01/10  14:00:00,30962937.708879349,30962937.708879349,0.0 
 01/10  15:00:00,30684932.46213306,30684932.46213306,0.0 
 01/10  16:00:00,30769744.990899669,30769744.990899669,0.0 
 01/10  17:00:00,32139820.358557188,32139820.358557196,0.0 
 01/10  18:00:00,25060827.31996306,25060827.319963054,0.0 
 01/10  19:00:00,20513775.599837614,20513775.59983761,0.0 
 01/10  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/10  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/10  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/10  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/11  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/11  07:00:00,25380555.124318176,25380555.124318176,2222788.4507790345 
 01/11  08:00:00,31242325.620766745,31242325.620766738,0.0 
 01/11  09:00:00,32049412.085346678,32049412.085346674,0.0 
 01/11  10:00:00,30000594.17877525,30000594.17877525,0.0 
 01/11  11:00:00,30065815.575756354,30065815.575756357,0.0 
 01/11  12:00:00,30892876.183553704,30892876.183553708,0.0 
 01/11  13:00:00,28833107.778911406,28833107.7789114,0.0 
 01/11  14:00:00,31678150.43340587,31678150.433405874,0.0 
 01/11  15:00:00,32406891.713430928,32406891.71343093,0.0 
 01/11  16:00:00,32745187.36428404,32745187.36428404,0.0 
 01/11  17:00:00,33490004.353906745,33490004.353906748,0.0 
 01/11  18:00:00,23822016.218386394,23822016.218386383,0.0 
 01/11  19:00:00,17958291.962274579,17958291.962274575,0.0 
 01/11  20:00:00,11403154.258345897,11403154.258345895,0.0 
 01/11  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/11  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/11  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/12  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/12  07:00:00,22607282.591891938,22607282.591891935,1757155.403100204 
 01/12  08:00:00,27641462.47986447,27641462.479864468,0.0 
 01/12  09:00:00,30696119.13598431,30696119.135984314,0.0 
 01/12  10:00:00,30151818.351768994,30151818.351768998,0.0 
 01/12  11:00:00,31059695.329809093,31059695.329809093,0.0 
 01/12  12:00:00,32033687.79964841,32033687.79964841,0.0 
 01/12  13:00:00,30316081.059295164,30316081.059295156,0.0 
 01/12  14:00:00,33676706.57816505,33676706.578165058,0.0 
 01/12  15:00:00,34135489.968371298,34135489.968371298,0.0 
 01/12  16:00:00,33940901.5051865,33940901.5051865,0.0 
 01/12  17:00:00,33986338.42929016,33986338.42929016,0.0 
 01/12  18:00:00,23870042.005155099,23870042.005155088,0.0 
 01/12  19:00:00,17921482.22691776,17921482.226917756,0.0 
 01/12  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/12  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/12  22:00:00,10487784.395628443,10487784.395628443,0.0 
 01/12  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/12  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/13  01:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  02:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  03:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  04:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  05:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  06:00:00,9469604.825749658,9469604.825749658,0.0 
 01/13  07:00:00,21969184.880826847,21969184.880826843,1191618.2289298012 
 01/13  08:00:00,26248434.775742998,26248434.775742994,0.0 
 01/13  09:00:00,30762611.679275253,30762611.679275253,0.0 
 01/13  10:00:00,29797721.510474236,29797721.510474236,0.0 
 01/13  11:00:00,30428831.58797948,30428831.58797948,0.0 
 01/13  12:00:00,31254517.73209685,31254517.73209685,0.0 
 01/13  13:00:00,28969737.979775326,28969737.979775318,0.0 
 01/13  14:00:00,32349444.111822245,32349444.111822249,0.0 
 01/13  15:00:00,32570183.771383455,32570183.771383455,0.0 
 01/13  16:00:00,32537054.936214039,32537054.936214039,0.0 
 01/13  17:00:00,32677057.969069028,32677057.96906903,0.0 
 01/13  18:00:00,23822016.218386394,23822016.218386387,0.0 
 01/13  19:00:00,18942113.460918134,18942113.46091813,0.0 
 01/13  20:00:00,11853154.258345897,11853154.258345895,0.0 
 01/13  21:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  22:00:00,10637784.395628443,10637784.395628443,0.0 
 01/13  23:00:00,9543951.519120457,9543951.519120455,0.0 
 01/13  24:00:00,7197449.08321209,7197449.08321209,0.0 
 01/14  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/14  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/14  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/14  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/14  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/14  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/14  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  06:00:00,6404338.596677196,6404338.596677196,0.0 
 01/15  07:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  08:00:00,6128818.596677196,6128818.596677195,0.0 
 01/15  09:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/15  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/15  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/15  20:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  21:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  22:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  23:00:00,6794038.596677196,6794038.596677196,0.0 
 01/15  24:00:00,6794038.596677196,6794038.596677196,0.0 
 01/16  01:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  02:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  03:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  04:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  05:00:00,6404338.596677196,6404338.596677196,0.0 
 01/16  06:00:00,6620961.397301262,6620961.397301262,429315.57834389669 
 01/16  07:00:00,8854742.847650739,8854742.847650739,1057261.3165190689 
 01/16  08:00:00,6935819.707944569,6935819.707944569,172179.99240755474 
 01/16  09:00:00,5509649.166687564,5509649.166687564,0.0 
 01/16  10:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  11:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  12:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  13:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  14:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  15:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  16:00:00,5395258.596677196,5395258.596677196,0.0 
 01/16  17:00:00,5762038.596677196,5762038.596677196,0.0 
 01/16  18:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  19:00:00,7595938.596677196,7595938.596677195,0.0 
 01/16  20:00:00,6794038.596677196,6794038.596677196,0.0 
