Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 12/21  01:00:00,20032358.80903708,20032358.809037076,3387729.272108702 
 12/21  02:00:00,19037645.697645219,19037645.697645215,919509.3899313499 
 12/21  03:00:00,20639709.22005771,20639709.22005771,1871364.7300700797 
 12/21  04:00:00,19108427.89207293,19108427.892072929,942142.4070199278 
 12/21  05:00:00,20657186.865460256,20657186.865460248,1888576.903069351 
 12/21  06:00:00,19110003.305003667,19110003.305003667,945240.0367201965 
 12/21  07:00:00,21840217.715471247,21840217.715471247,1891228.7604687759 
 12/21  08:00:00,18617590.43860144,18617590.43860144,773610.9982917484 
 12/21  09:00:00,18947458.446778228,18947458.446778228,1541242.148979594 
 12/21  10:00:00,17495842.136009627,17495842.136009627,769351.4707504462 
 12/21  11:00:00,18948719.512261698,18948719.512261698,1537740.7176855053 
 12/21  12:00:00,17501727.616924086,17501727.61692409,768613.4038212261 
 12/21  13:00:00,18962500.54912423,18962500.549124227,1536947.3920833758 
 12/21  14:00:00,17515562.174287756,17515562.174287756,768377.0085029646 
 12/21  15:00:00,18968037.17764688,18968037.17764688,1536615.6302070539 
 12/21  16:00:00,17515319.127251224,17515319.127251224,768246.9005587639 
 12/21  17:00:00,18971561.81237249,18971561.81237249,1536387.2877025058 
 12/21  18:00:00,19350575.687237927,19350575.687237923,768149.0576849913 
 12/21  19:00:00,21868760.891149399,21868760.891149399,1775280.5000168114 
 12/21  20:00:00,19509205.252398284,19509205.25239828,943800.5924136778 
 12/21  21:00:00,21057386.83581272,21057386.835812719,1890986.0015000317 
 12/21  22:00:00,19511850.02509418,19511850.02509418,946167.66988005 
 12/21  23:00:00,21048265.065694035,21048265.06569403,1892753.2794398755 
 12/21  24:00:00,19501235.44675424,19501235.44675424,946451.4711823847 
 07/21  01:00:00,42835568.74903869,42835568.7490387,0.0 
 07/21  02:00:00,40869919.3768421,40869919.376842107,0.0 
 07/21  03:00:00,42377701.3556118,42377701.3556118,0.0 
 07/21  04:00:00,40387196.28822905,40387196.28822905,0.0 
 07/21  05:00:00,42993998.465536978,42993998.465536978,0.0 
 07/21  06:00:00,40351383.7299935,40351383.7299935,0.0 
 07/21  07:00:00,48495448.269769597,48495448.26976959,0.0 
 07/21  08:00:00,48250252.58982653,48250252.58982653,0.0 
 07/21  09:00:00,50116629.4174299,50116629.41742991,0.0 
 07/21  10:00:00,52164932.471959758,52164932.47195978,0.0 
 07/21  11:00:00,53982579.188006978,53982579.18800698,0.0 
 07/21  12:00:00,55441662.3437425,55441662.34374251,0.0 
 07/21  13:00:00,56888512.50718829,56888512.5071883,0.0 
 07/21  14:00:00,57794495.33798943,57794495.337989438,0.0 
 07/21  15:00:00,58612318.82354784,58612318.82354784,0.0 
 07/21  16:00:00,58887929.41391302,58887929.41391302,0.0 
 07/21  17:00:00,58174735.92225408,58174735.92225409,0.0 
 07/21  18:00:00,57141825.62311038,57141825.62311038,0.0 
 07/21  19:00:00,56138849.70836538,56138849.708365399,0.0 
 07/21  20:00:00,49174975.58187175,49174975.58187175,0.0 
 07/21  21:00:00,45682611.735635127,45682611.735635127,0.0 
 07/21  22:00:00,47729378.14929736,47729378.14929736,0.0 
 07/21  23:00:00,42869544.17320585,42869544.17320585,0.0 
 07/21  24:00:00,44211740.42823483,44211740.42823483,0.0 
 01/01  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/01  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/01  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/01  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/01  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/01  18:00:00,5962378.596677196,5962378.596677196,0.0 
 01/01  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/01  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/01  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/01  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/01  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/01  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/02  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/02  07:00:00,21731787.631609024,21731787.63160902,0.0 
 01/02  08:00:00,23577787.70225493,23577787.70225493,0.0 
 01/02  09:00:00,30921464.71532137,30921464.715321375,0.0 
 01/02  10:00:00,30212600.340495275,30212600.34049527,0.0 
 01/02  11:00:00,30688974.281710097,30688974.281710097,0.0 
 01/02  12:00:00,31387299.941139,31387299.941139006,0.0 
 01/02  13:00:00,28623726.59112296,28623726.591122964,0.0 
 01/02  14:00:00,31930358.297951864,31930358.29795187,0.0 
 01/02  15:00:00,32640109.18580692,32640109.18580692,0.0 
 01/02  16:00:00,33075478.301469927,33075478.301469927,0.0 
 01/02  17:00:00,33552970.26778325,33552970.267783256,0.0 
 01/02  18:00:00,23702556.435786178,23702556.435786174,0.0 
 01/02  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/02  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/02  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/02  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/02  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/02  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/03  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/03  07:00:00,21513196.406846405,21513196.406846398,0.0 
 01/03  08:00:00,23955754.045858008,23955754.045858005,0.0 
 01/03  09:00:00,30659548.26502969,30659548.26502969,0.0 
 01/03  10:00:00,30260363.846808059,30260363.846808055,0.0 
 01/03  11:00:00,30972110.628004649,30972110.628004649,0.0 
 01/03  12:00:00,31387751.5244774,31387751.5244774,0.0 
 01/03  13:00:00,28896568.23656229,28896568.236562294,0.0 
 01/03  14:00:00,31961178.9040686,31961178.904068605,0.0 
 01/03  15:00:00,32702639.087451675,32702639.087451675,0.0 
 01/03  16:00:00,33198468.80578032,33198468.80578032,0.0 
 01/03  17:00:00,33940277.35558683,33940277.35558683,0.0 
 01/03  18:00:00,23911059.168827446,23911059.16882744,0.0 
 01/03  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/03  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/03  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/03  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/03  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/03  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/04  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/04  07:00:00,23095747.905171209,23095747.905171209,0.0 
 01/04  08:00:00,25820394.399765418,25820394.399765418,0.0 
 01/04  09:00:00,30588803.665207939,30588803.66520794,0.0 
 01/04  10:00:00,30513131.658156814,30513131.658156817,0.0 
 01/04  11:00:00,31167631.505205599,31167631.5052056,0.0 
 01/04  12:00:00,31826228.52032293,31826228.52032293,0.0 
 01/04  13:00:00,29656131.672613846,29656131.672613846,0.0 
 01/04  14:00:00,33776195.45830821,33776195.45830821,0.0 
 01/04  15:00:00,34823000.31274994,34823000.31274994,0.0 
 01/04  16:00:00,35586426.45153692,35586426.45153692,0.0 
 01/04  17:00:00,35705109.94360693,35705109.943606939,0.0 
 01/04  18:00:00,24491953.714211,24491953.714210996,0.0 
 01/04  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/04  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/04  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/04  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/04  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/05  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/05  07:00:00,22918627.947627579,22918627.947627579,0.0 
 01/05  08:00:00,26326105.187446383,26326105.18744638,0.0 
 01/05  09:00:00,30593368.016934754,30593368.016934754,0.0 
 01/05  10:00:00,30506758.14749116,30506758.147491166,0.0 
 01/05  11:00:00,31226661.042347365,31226661.042347365,0.0 
 01/05  12:00:00,32002303.076222034,32002303.076222037,0.0 
 01/05  13:00:00,29853437.96952805,29853437.96952805,0.0 
 01/05  14:00:00,34133920.84281421,34133920.84281421,0.0 
 01/05  15:00:00,35042544.70655348,35042544.70655349,0.0 
 01/05  16:00:00,35184954.95932094,35184954.95932093,0.0 
 01/05  17:00:00,35254508.040113698,35254508.0401137,0.0 
 01/05  18:00:00,24133589.938355928,24133589.938355928,0.0 
 01/05  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/05  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/05  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/05  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/05  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/05  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/06  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/06  07:00:00,24685331.20646582,24685331.206465819,0.0 
 01/06  08:00:00,27494982.81792586,27494982.817925857,0.0 
 01/06  09:00:00,31193325.09181636,31193325.091816367,0.0 
 01/06  10:00:00,30203694.60095956,30203694.60095956,0.0 
 01/06  11:00:00,30226567.470393965,30226567.470393968,0.0 
 01/06  12:00:00,31127623.11677943,31127623.116779437,0.0 
 01/06  13:00:00,28847093.007703034,28847093.007703034,0.0 
 01/06  14:00:00,33132746.559695018,33132746.559695018,0.0 
 01/06  15:00:00,34367608.0681246,34367608.0681246,0.0 
 01/06  16:00:00,35057397.814993,35057397.814993,0.0 
 01/06  17:00:00,35216133.8957394,35216133.8957394,0.0 
 01/06  18:00:00,24338981.640414254,24338981.64041425,0.0 
 01/06  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/06  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/06  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/06  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/06  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/06  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/07  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/07  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/07  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/07  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/07  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/07  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/07  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/07  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/07  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/07  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/08  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/08  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/08  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  11:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  12:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/08  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/08  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/08  19:00:00,6695938.596677196,6695938.596677195,0.0 
 01/08  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/08  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/08  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/09  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/09  07:00:00,19757215.50830263,19757215.50830262,0.0 
 01/09  08:00:00,22419323.958014285,22419323.95801428,0.0 
 01/09  09:00:00,30644427.29983042,30644427.299830427,0.0 
 01/09  10:00:00,30322433.05310937,30322433.053109368,0.0 
 01/09  11:00:00,31707910.541385898,31707910.541385898,0.0 
 01/09  12:00:00,32797261.24957704,32797261.24957704,0.0 
 01/09  13:00:00,30953276.13260068,30953276.13260068,0.0 
 01/09  14:00:00,34785231.74802775,34785231.74802775,0.0 
 01/09  15:00:00,35739206.86108608,35739206.861086089,0.0 
 01/09  16:00:00,36055345.1638576,36055345.16385761,0.0 
 01/09  17:00:00,36328050.42949548,36328050.42949549,0.0 
 01/09  18:00:00,25212704.247368069,25212704.247368069,0.0 
 01/09  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/09  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/09  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/09  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/09  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/09  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/10  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/10  07:00:00,19219709.81503036,19219709.81503035,0.0 
 01/10  08:00:00,21683772.4035811,21683772.403581099,0.0 
 01/10  09:00:00,31515070.85526405,31515070.855264054,0.0 
 01/10  10:00:00,30840789.333449074,30840789.33344908,0.0 
 01/10  11:00:00,30822161.550422208,30822161.550422208,0.0 
 01/10  12:00:00,32750285.189819985,32750285.189819985,0.0 
 01/10  13:00:00,31729730.560876408,31729730.560876408,0.0 
 01/10  14:00:00,36065188.251512769,36065188.251512769,0.0 
 01/10  15:00:00,36622000.56046068,36622000.56046068,0.0 
 01/10  16:00:00,37064426.46295232,37064426.46295233,0.0 
 01/10  17:00:00,36439033.43205278,36439033.43205279,0.0 
 01/10  18:00:00,23926801.90679656,23926801.906796554,0.0 
 01/10  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/10  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/10  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/10  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/10  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/10  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/11  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/11  07:00:00,19592590.490194374,19592590.490194374,0.0 
 01/11  08:00:00,22029603.884115038,22029603.884115034,0.0 
 01/11  09:00:00,30572623.591750359,30572623.591750359,0.0 
 01/11  10:00:00,31522240.05154913,31522240.05154913,0.0 
 01/11  11:00:00,33114321.42660551,33114321.426605517,0.0 
 01/11  12:00:00,34702904.74591286,34702904.74591286,0.0 
 01/11  13:00:00,33380652.590322123,33380652.590322123,0.0 
 01/11  14:00:00,36931812.81638649,36931812.81638649,0.0 
 01/11  15:00:00,37765821.225301239,37765821.225301239,0.0 
 01/11  16:00:00,38343986.737674999,38343986.737674999,0.0 
 01/11  17:00:00,38563696.14599502,38563696.14599502,0.0 
 01/11  18:00:00,26936882.84563193,26936882.84563193,0.0 
 01/11  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/11  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/11  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/11  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/11  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/11  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/12  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/12  07:00:00,20572871.93922053,20572871.93922053,0.0 
 01/12  08:00:00,23255182.60332022,23255182.60332022,0.0 
 01/12  09:00:00,30584730.46968153,30584730.46968153,0.0 
 01/12  10:00:00,30771660.840111406,30771660.840111413,0.0 
 01/12  11:00:00,32076189.088266545,32076189.088266545,0.0 
 01/12  12:00:00,33396438.548752719,33396438.54875271,0.0 
 01/12  13:00:00,32162432.68145322,32162432.681453226,0.0 
 01/12  14:00:00,36229738.97772757,36229738.97772757,0.0 
 01/12  15:00:00,37335896.65188321,37335896.6518832,0.0 
 01/12  16:00:00,37572447.44624838,37572447.44624838,0.0 
 01/12  17:00:00,37627621.43697266,37627621.43697266,0.0 
 01/12  18:00:00,26507441.49634574,26507441.496345737,0.0 
 01/12  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/12  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/12  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/12  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/12  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/12  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/13  01:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  02:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  03:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  04:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  05:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  06:00:00,8569604.825749658,8569604.825749658,0.0 
 01/13  07:00:00,21938079.022033387,21938079.022033384,0.0 
 01/13  08:00:00,24782895.85537413,24782895.85537412,0.0 
 01/13  09:00:00,30588803.665207939,30588803.66520794,0.0 
 01/13  10:00:00,30641260.45952665,30641260.459526656,0.0 
 01/13  11:00:00,31860519.127847814,31860519.127847818,0.0 
 01/13  12:00:00,32913482.05546212,32913482.05546212,0.0 
 01/13  13:00:00,31173911.21694123,31173911.216941228,0.0 
 01/13  14:00:00,35388303.418042007,35388303.41804201,0.0 
 01/13  15:00:00,36308724.58448084,36308724.58448084,0.0 
 01/13  16:00:00,36781455.54123184,36781455.54123184,0.0 
 01/13  17:00:00,37149213.685587678,37149213.685587678,0.0 
 01/13  18:00:00,25663240.161890355,25663240.16189035,0.0 
 01/13  19:00:00,18337448.453109426,18337448.453109426,0.0 
 01/13  20:00:00,10953154.258345897,10953154.258345895,0.0 
 01/13  21:00:00,9737784.395628443,9737784.395628443,0.0 
 01/13  22:00:00,9737784.395628443,9737784.395628443,0.0 
 01/13  23:00:00,8643951.519120457,8643951.519120455,0.0 
 01/13  24:00:00,6297449.08321209,6297449.08321209,0.0 
 01/14  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/14  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/14  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/14  09:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  10:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  13:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  15:00:00,4495258.596677196,4495258.596677196,0.0 
 01/14  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  17:00:00,4495258.596677196,4495258.596677197,0.0 
 01/14  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/14  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/14  20:00:00,5894038.596677196,5894038.596677195,0.0 
 01/14  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/14  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/15  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/15  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/15  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  12:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  15:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  16:00:00,4495258.596677196,4495258.596677197,0.0 
 01/15  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/15  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/15  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/15  20:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/15  24:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  01:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  02:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  03:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  04:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  05:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  06:00:00,5504338.596677196,5504338.596677196,0.0 
 01/16  07:00:00,6695938.596677196,6695938.596677196,0.0 
 01/16  08:00:00,5595598.596677196,5595598.596677196,0.0 
 01/16  09:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  10:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  11:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  12:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  13:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  14:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  15:00:00,4495258.596677196,4495258.596677197,0.0 
 01/16  16:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  17:00:00,4495258.596677196,4495258.596677196,0.0 
 01/16  18:00:00,5595598.596677196,5595598.596677196,0.0 
 01/16  19:00:00,6695938.596677196,6695938.596677196,0.0 
 01/16  20:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  21:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  22:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  23:00:00,5894038.596677196,5894038.596677196,0.0 
 01/16  24:00:00,5894038.596677196,5894038.596677196,0.0 
